Label 1,Label 2,Label 3,   Max Age (Ma)   ,   Min Age (Ma)   ,   MinDat ID   ,   Locality containing Mineral   ,   Dated Locality ID   ,   Dated Locality (Max Age)   ,   Reference (Max Age)   ,   Reference (Min Age)   ,   Query Minerals at Locality   ,   # of Query Minerals at Locality   ,   # of sublocalities with Query Minerals   ,   # of dated sublocalities   ,   Lat Deg   ,   Lat Min   ,   Lat Sec   ,   Lon Deg   ,   Lon Min   ,   Lon Sec   ,   Decimal Degree   
   ,R,O,3.3,3,27263,"Ertsberg Complex, Gunung Bijih District (Grasberg District), Carstensz Mts, New Guinea, Papua Province, Irian Jaya (New Guinea), Indonesia",27261,"Grasberg Mine, Gunung Bijih District (Grasberg District), Carstensz Mts, New Guinea, Papua Province, Irian Jaya (New Guinea), Indonesia",Sillitoe (1997),Sillitoe (1997),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,R,O,3.3,3,2008,"Ertsberg East Complex (GBT), Ertsberg Complex, Gunung Bijih District (Grasberg District), Carstensz Mts, New Guinea, Papua Province, Irian Jaya (New Guinea), Indonesia",27261,"Grasberg Mine, Gunung Bijih District (Grasberg District), Carstensz Mts, New Guinea, Papua Province, Irian Jaya (New Guinea), Indonesia",Sillitoe (1997),Sillitoe (1997),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,42607,"Cirotan Mine, Cikotok Gold District, Banten Province, Jawa Island (Java Island), Indonesia",,,,,Acanthite,1,,,-6,-46,-30,106,20,10,"-6.775,106.33611111111"
MD ,,,,,248558,"Bunikasih Mine, Bandung, Jawa Barat Province (West Java Province), Jawa Island (Java Island), Indonesia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,28129,"Gunung Pongkor Mine, Bogor District, Jawa Barat Province (West Java Province), Jawa Island (Java Island), Indonesia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,43580,"Indo Muro Gold Mine, Barito Utara, Kalimantan Tengah Province (Central Kalimantan Province), Kalimantan Island (Borneo Island), Indonesia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,23,16,43581,"Kelian Deposit, Kalimantan Timur Province (East Kalimantan Province), Kalimantan Island (Borneo Island), Indonesia",43581,"Kelian Deposit, Kalimantan Timur Province (East Kalimantan Province), Kalimantan Island (Borneo Island), Indonesia",Sillitoe (1997),Sillitoe (1997),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,194954,"Pani Prospect, Gorontalo Province, Sulawesi Island (Celebes Island), Indonesia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,2010,"Tambang Sawah, Rejang Lebong District (Rediang Lebong District), Bengkulu Province (Benkoelen Province; Benkulen Province), Sumatera Island (Sumatra Island), Indonesia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,203515,"Salida, Sumatera Barat Province (West Sumatra Province), Sumatera Island (Sumatra Island), Indonesia",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,5482,"Nakhlak Mine (Nekhlak Mine), Madan-e Nakhlak (Ma'dan-e-Nahlak), Anarak District, Nain County (Nayin County), Esfahan Province (Isfahan Province; Aspadana Province), Iran",,,,,Acanthite,1,,,33,33,47,53,50,42,"33.563055555556,53.845"
MD ,,,,,223323,"_hangar_n Pb-Ag Deposit, Mal_yer, Hamadan Province (Hamedan Province), Iran",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
   ,,O,365,265,4495,"Silvermines District, Co. Tipperary, Ireland",4495,"Silvermines District, Co. Tipperary, Ireland",Taylor et al. (2009),Taylor et al. (2009),Acanthite,1,,,52,47,25,-8,-15,-32,"52.790277777778,-8.2588888888889"
MD ,,,,,2061,"Mogul Mine (Garryard Mine; International Mogul Mines), Silvermines District, Co. Tipperary, Ireland",,,,,Acanthite,1,,,52,47,39,-8,-16,-6,"52.794166666667,-8.2683333333333"
MD ,,,,,42911,"Timna Valley, Eilat, Southern District (HaDarom District), Israel",,,,,Acanthite,1,,,29,44,49,34,58,46,
   ,,O,12.2,11.6,21863,"Liguria, Italy",21863,"Liguria, Italy",Camprubi et al. (2003),Camprubi et al. (2003),Acanthite,1,,,44,18,48,9,11,34,"44.313333333333,9.1927777777778"
MD ,,,,,262889,"Monte Cavaglione, Curagnata, Cairo Montenotte, Savona Province, Liguria, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,262317,"Orco Feglino, Savona Province, Liguria, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,55978,"Gorno, Riso Valley, Seriana Valley, Bergamo Province, Lombardy, Italy",,,,,Acanthite,1,,,45,52,2,9,49,8,"45.867222222222,9.8188888888889"
MD ,,,,,194412,"Stabina Valley, Valtorta, Bergamo Province, Lombardy, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,54892,"Pra' Piazzo, Introbio, Valsassina, Lecco Province, Lombardy, Italy",,,,,Acanthite,1,,,45,58,2,9,26,12,"45.967222222222,9.4366666666667"
MD ,,,,,29847,"Boarezzo Mine (Pradisci Prospect; Rio Carpane Prospect), Boarezzo, Varese Province, Lombardy, Italy",,,,,Acanthite,1,,,45,54,58,8,49,57,"45.916111111111,8.8325"
MD ,,,,,55801,"Le Fontane Mine, Roburent, Corsaglia Valley, Cuneo Province, Piedmont, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,125521,"Borgofranco Mines, Biò, Borgofranco D'Ivrea, Canavese District, Torino Province, Piedmont, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,2105,"Traversella Mine, Traversella, Chiusella Valley, Canavese District, Torino Province, Piedmont, Italy",,,,,Acanthite,1,,,45,30,49,7,45,26,"45.513611111111,7.7572222222222"
MD ,,,,,13689,"Crevoladossola Quarry, Crevoladossola, Ossola Valley, Verbano-Cusio-Ossola Province, Piedmont, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,105688,"Case Bardot, Fomarco, Marmazza Valley, Pieve Vergonte, Ossola Valley, Verbano-Cusio-Ossola Province, Piedmont, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,60465,"Is Luargius Prospect, Burcei, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,55796,"Nicola Secci Mine, Burcei, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,39,24,10,9,25,8,"39.402777777778,9.4188888888889"
MD ,,,,,56192,"S'Arcilloni Mine, Burcei, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,131152,"Serra S'Ilixi Mine, Burcei, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,39,23,38,9,22,16,"39.393888888889,9.3711111111111"
MD ,,,,,55803,"Bacu Arrodas Mine, Muravera, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,39,23,59,9,34,25,"39.399722222222,9.5736111111111"
MD ,,,,,56181,"Brecca-Genna Flumini Mine (Brecca Mine), San Vito, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,39,28,44,9,33,8,"39.478888888889,9.5522222222222"
MD ,,,,,54999,"Giovanni Bonu Mine, San Vito, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,39,24,44,9,31,30,"39.412222222222,9.525"
MD ,,,,,19906,"Masaloni Mine, San Vito, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,19905,"Mt Narba Mine, San Vito, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,39,24,41,9,31,23,"39.411388888889,9.5230555555556"
MD ,,,,,131683,"Tacconis Mine, San Vito, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,24347,"Sarrabus, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,39,25,24,9,34,14,
MD ,,,,,55797,"Tuviois Mine, Sinnai, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,55804,"S'Acqua Arrubia Mine, Villaputzu, Cagliari Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,2128,"Sa Duchessa Mine, Oridda, Domusnovas, Carbonia-Iglesias Province, Sardinia, Italy",,,,,Acanthite,1,,,39,22,25,8,35,34,"39.373611111111,8.5927777777778"
MD ,,,,,55802,"Perda S'Oliu, Fluminimaggiore, Carbonia-Iglesias Province, Sardinia, Italy",,,,,Acanthite,1,,,39,26,51,8,31,10,"39.4475,8.5194444444444"
MD ,,,,,55889,"Su Zurfuru Mine, Fluminimaggiore, Carbonia-Iglesias Province, Sardinia, Italy",,,,,Acanthite,1,,,39,25,4,8,30,18,"39.417777777778,8.505"
MD ,,O,520,465,23425,"San Giovanneddu Mine (S'Ega Porceddu), Gonnesa, Carbonia-Iglesias Province, Sardinia, Italy",23425,"San Giovanneddu Mine (S'Ega Porceddu), Gonnesa, Carbonia-Iglesias Province, Sardinia, Italy",Caron et al. (1997),Caron et al. (1997),Acanthite,1,,,39,17,0,8,27,0,"39.283333333333,8.45"
MD ,,O,520,270,20899,"San Giovanni Mine, Punta Della Torre, Iglesias, Carbonia-Iglesias Province, Sardinia, Italy",20899,"San Giovanni Mine, Punta Della Torre, Iglesias, Carbonia-Iglesias Province, Sardinia, Italy",Caron et al. (1997),Boni et al. (2000),Acanthite,1,,,39,17,17,8,30,1,"39.288055555556,8.5002777777778"
MD ,,,,,216262,"Mont'Ega Mine, Narcao, Carbonia-Iglesias Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,56421,"San Pietro Mine, Tamara Mt., Nuxis, Carbonia-Iglesias Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,192501,"Ingurtosu Mine, Ingurtosu, Arbus, Medio Campidano Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,13706,"Montevecchio Mines, Arbus And Guspini Municipality, Medio Campidano Province, Sardinia, Italy",,,,,Acanthite,1,,,39,33,23,8,34,14,"39.556388888889,8.5705555555556"
MD ,,,,,55839,"S'Acqua Is Prunas Mine, Gonnosfanadiga, Medio Campidano Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,235671,"Asuni, Oristano Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,205064,"Sa Pala De Sa Fae Vein, Osilo, Sassari Province, Sardinia, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,444,419,8472,"Argentiera Della Nurra Mine, Sassari, Sassari Province, Sardinia, Italy",8472,"Argentiera Della Nurra Mine, Sassari, Sassari Province, Sardinia, Italy",Venerandi (1992),Venerandi (1992),Acanthite,1,,,40,44,30,8,8,51,"40.741666666667,8.1475"
MD ,,,,,29984,"San Carlo Mine, Contrada Montagne, Fiumedinisi, Peloritani Mts, Messina Province, Sicily, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
   ,,O,260,260,21408,"Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",21408,"Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,46,38,42,11,18,47,"46.645,11.313055555556"
   ,R,O,260,260,127470,"Adige Valley (Etsch Valley), Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",21408,"Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,46,21,57,11,24,12,"46.365833333333,11.403333333333"
   ,R,O,260,260,2070,"Terlano (Terlan), Adige Valley (Etsch Valley), Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",21408,"Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,R,O,260,260,123636,"Terlano Mine, Terlano (Terlan), Adige Valley (Etsch Valley), Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",21408,"Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,0,0,0,0,0,0,"0,0"
   ,R,O,260,260,130584,"Isarco Valley (Eisack Valley), Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",21408,"Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,46,39,13,11,32,33,"46.653611111111,11.5425"
MD ,R,O,260,260,123516,"Chiusa (Klausen), Isarco Valley (Eisack Valley), Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",21408,"Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,46,39,13,11,32,33,"46.653611111111,11.5425"
MD ,R,O,260,260,123517,"Montefondoli (Pfunderer Berg), Chiusa (Klausen), Isarco Valley (Eisack Valley), Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",21408,"Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,46,39,14,11,32,34,"46.653888888889,11.542777777778"
   ,R,O,260,260,29175,"Passiria Valley (Passeier Valley), Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",21408,"Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,46,52,2,11,7,56,"46.867222222222,11.132222222222"
MD ,R,O,260,260,55800,"Monteneve Mine (Schneeberg Mine), Passiria Valley (Passeier Valley), Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",21408,"Bolzano Province (South Tyrol), Trentino-Alto Adige, Italy",Cox et al. (2003),Cox et al. (2003),Acanthite,1,,,46,53,47,11,10,46,"46.896388888889,11.179444444444"
MD ,,,,,55982,"Bedovina Mine, Predazzo, Fiemme Valley, Trento Province, Trentino-Alto Adige, Italy",,,,,Acanthite,1,,,46,19,44,11,36,59,"46.328888888889,11.616388888889"
MD ,,,,,126070,"Mt. Zaccon Mine, Roncegno, Valsugana, Trento Province, Trentino-Alto Adige (Trentino-Südtirol), Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,214051,"Rio Ricet Mine (""Rio Menegol""), Vignola-Falesina, Valsugana, Trento Province, Trentino-Alto Adige (Trentino-Südtirol), Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,263645,"Fonte All'Anguilla, Gavorrano, Grosseto Province, Tuscany, Italy",,,,,Acanthite,1,,,42,56,8,10,54,20,"42.935555555556,10.905555555556"
MD ,,,,,203435,"Bruscoline (Serrabottini North), Massa Marittima, Grosseto Province, Tuscany, Italy",,,,,Acanthite,1,,,43,3,5,10,51,0,"43.051388888889,10.85"
MD ,,,,,268851,"Cugnano, Monterotondo Marittimo, Grosseto Province, Tuscany, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,244604,"Fosso Mandromicci, Gerfalco, Montieri, Grosseto Province, Tuscany, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,262319,"Podere Montevecchio, Gerfalco, Montieri, Grosseto Province, Tuscany, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,203838,"Botro Ai Marmi, Campiglia Marittima, Campigliese (Campiglia Mountains; Campiglia Ridge), Livorno Province, Tuscany, Italy",,,,,Acanthite,1,,,43,4,31,10,35,29,
MD ,,,,,29185,"Maffei Mine, Botro Ai Marmi, Campiglia Marittima, Campigliese (Campiglia Mountains; Campiglia Ridge), Livorno Province, Tuscany, Italy",,,,,Acanthite,1,,,43,4,31,10,35,29,"43.075277777778,10.591388888889"
MD ,,,,,6843,"Pollone Mine, Valdicastello Carducci, Pietrasanta, Apuan Alps, Lucca Province, Tuscany, Italy",,,,,Acanthite,1,,,43,57,0,10,16,0,"43.95,10.266666666667"
MD ,R,O,27,8,8824,"Bottino Mine, Stazzema, Apuan Alps, Lucca Province, Tuscany, Italy",2165,"Buca Della Vena Mine, Ponte Stazzemese, Stazzema, Apuan Alps, Lucca Province, Tuscany, Italy",Dini et al. (1995),Dini et al. (1995),Acanthite,1,,,43,59,29,10,15,30,"43.991388888889,10.258333333333"
   ,R,O,27,8,22999,"Sant'Anna Di Stazzema, Stazzema, Apuan Alps, Lucca Province, Tuscany, Italy",2165,"Buca Della Vena Mine, Ponte Stazzemese, Stazzema, Apuan Alps, Lucca Province, Tuscany, Italy",Dini et al. (1995),Dini et al. (1995),Acanthite,1,,,43,58,0,10,16,59,"43.966666666667,10.283055555556"
MD ,R,O,27,8,25267,"Argentiera Di Sant'Anna Mines, Sant'Anna Di Stazzema, Stazzema, Apuan Alps, Lucca Province, Tuscany, Italy",2165,"Buca Della Vena Mine, Ponte Stazzemese, Stazzema, Apuan Alps, Lucca Province, Tuscany, Italy",Dini et al. (1995),Dini et al. (1995),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,244763,"Quartzite Quarry, Civillina Mt., Recoaro Terme, Vicenza Province, Veneto, Italy",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,185317,"Chitose Mine, Chitose, Hokkaido, Japan",,,,,Acanthite,1,,,42,43,30,141,13,0,"42.725,141.21666666667"
MD ,,,,,224835,"Motokura Mine, Esashi, Hokkaido, Japan",,,,,Acanthite,1,,,44,41,0,142,28,0,"44.683333333333,142.46666666667"
MD ,,,,,216943,"Hokuryu Mine, Monbetsu (Mombetsu), Hidaka Province, Hokkaido, Japan",,,,,Acanthite,1,,,44,32,30,142,49,0,"44.541666666667,142.81666666667"
MD ,,,,,13950,"Konomai Mines (Kohnomai Mine), Monbetsu (Mombetsu), Hidaka Province, Hokkaido, Japan",,,,,Acanthite,1,,,44,7,0,143,20,30,"44.116666666667,143.34166666667"
MD ,,,,,204076,"Numanoue Mine, Monbetsu (Mombetsu), Hidaka Province, Hokkaido, Japan",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,19214,"Koryu Mine (Kohryu Mine), Ishikari Province, Hokkaido, Japan",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,216944,"Kitanoo Mine, Kitami, Hokkaido, Japan",,,,,Acanthite,1,,,43,55,30,143,34,10,"43.925,143.56944444444"
MD ,,,,,12117,"Johkoku Mine (Jôkoku Mine; Jokoku Mine), Kaminokuni, Hiyama Subprefecture, Oshima Peninsula, Hokkaido, Japan",,,,,Acanthite,1,,,41,40,0,140,3,10,"41.666666666667,140.05277777778"
MD ,,,,,13237,"Toyoha Mine, Minami-ku, Sapporo, Hokkaido, Japan",,,,,Acanthite,1,,,42,58,48,141,2,28,"42.98,141.04111111111"
MD ,,,,,25076,"Inakuraishi Mine, Furubira, Shakotan Peninsula, Shiribeshi Province, Hokkaido, Japan",,,,,Acanthite,1,,,43,9,0,140,38,0,"43.15,140.63333333333"
MD ,,,,,216945,"Shizukari Mine, Shiribeshi Province, Hokkaido, Japan",,,,,Acanthite,1,,,42,36,0,140,27,30,"42.6,140.45833333333"
MD ,,,,,259042,"Ponshikaribetsu Mine, Yoichi, Shiribeshi Province, Hokkaido, Japan",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,64854,"Todoroki Mine, Yoichi, Shiribeshi Province, Hokkaido, Japan",,,,,Acanthite,1,,,43,0,30,140,55,30,"43.008333333333,140.925"
MD ,,,,,107989,"Omodani Mine, Ono City, Fukui Prefecture, Chubu Region, Honshu Island, Japan",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,100,54.9,2199,"Kamioka Mine, Hida City, Gifu Prefecture, Chubu Region, Honshu Island, Japan",185466,"Tochibora Deposit, Kamioka Mine, Hida City, Gifu Prefecture, Chubu Region, Honshu Island, Japan",Kato (1999); Murakami and Nakano (1999),Shibata and Ishihara (1974),Acanthite,1,,,36,23,35,137,18,50,"36.393055555556,137.31388888889"
MD ,,,,,38562,"Ogoya Mine, Komatsu City, Ishikawa Prefecture, Chubu Region, Honshu Island, Japan",,,,,Acanthite,1,,,36,17,35,136,35,30,"36.293055555556,136.59166666667"
MD ,,,,,53677,"Sado Mine, Sado Island, Niigata Prefecture, Chubu Region, Honshu Island, Japan",,,,,Acanthite,1,,,38,2,15,138,15,40,"38.0375,138.26111111111"
MD ,,,,,107988,"Takachi Mine, Sado Island, Niigata Prefecture, Chubu Region, Honshu Island, Japan",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,185928,"Mochikoshi Mine, Amagi-Yugashima, Shizuoka Prefecture, Chubu Region, Honshu Island, Japan",,,,,Acanthite,1,,,34,52,34,138,51,50,"34.876111111111,138.86388888889"
MD ,,,,,185929,"Yugashima Mine, Amagi-Yugashima, Shizuoka Prefecture, Chubu Region, Honshu Island, Japan",,,,,Acanthite,1,,,34,52,50,138,54,50,"34.880555555556,138.91388888889"
MD ,,,,,108033,"Nawaji Mine, Kawazu, Shizuoka Prefecture, Chubu Region, Honshu Island, Japan",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,O,1.79,1.1,10178,"Kawazu Mine (Rendaiji Mine; Rendaizi Mine), Rendaiji, Shimoda City, Shizuoka Prefecture, Chubu Region, Honshu Island, Japan",10178,"Kawazu Mine (Rendaiji Mine; Rendaizi Mine), Rendaiji, Shimoda City, Shizuoka Prefecture, Chubu Region, Honshu Island, Japan",Shimizu et al. (1988),Shimizu et al. (1988),Acanthite,1,,,34,41,58,138,55,20,"34.699444444444,138.92222222222"
MD ,,,,,2204,"Seikoshi Mine (Seigoshi Mine; Seigoushi Mine), Toi-cho, Shizuoka Prefecture, Chubu Region, Honshu Island, Japan",,,,,Acanthite,1,,,34,54,0,138,49,37,"34.9,138.82694444444"
MD ,,,,,29854,"Toi Mine, Toi-cho, Shizuoka Prefecture, Chubu Region, Honshu Island, Japan",,,,,Acanthite,1,,,34,54,0,138,47,50,"34.9,138.79722222222"
MD ,,,,,108171,"Obie Mine, Kurashiki City, Okayama Prefecture, Chugoku Region, Honshu Island, Japan",,,,,Acanthite,1,,,34,36,40,133,47,50,"34.611111111111,133.79722222222"
MD ,,Y,15,15,108163,"Iwami Mine (Iwami-ginzan), _da City, Shimane Prefecture, Chugoku Region, Honshu Island, Japan",108163,"Iwami Mine (Iwami-ginzan), _da City, Shimane Prefecture, Chugoku Region, Honshu Island, Japan",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,35,9,52,132,26,30,"35.164444444444,132.44166666667"
MD ,,,,,218087,"Kurumazawa, Katashina, Gunma Prefecture, Kanto Region, Honshu Island, Japan",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,121153,"Nebazawa Mine, Katashina, Gunma Prefecture, Kanto Region, Honshu Island, Japan",,,,,Acanthite,1,,,36,52,15,139,19,20,"36.870833333333,139.32222222222"
MD ,,,,,16990,"Nishizawa Mine, Kuriyamamura, Nikko City, Tochigi Prefecture, Kanto Region, Honshu Island, Japan",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,217127,"Asahi Mine, Asago City, Hyogo Prefecture, Kinki Region, Honshu Island, Japan",,,,,Acanthite,1,,,34,54,6,134,18,50,"34.901666666667,134.31388888889"
MD ,,O,75.7,69.9,11621,"Ikuno Mine, Ikuno-cho-ono, Asago City, Hyogo Prefecture, Kinki Region, Honshu Island, Japan",11621,"Ikuno Mine, Ikuno-cho-ono, Asago City, Hyogo Prefecture, Kinki Region, Honshu Island, Japan",Shibata and Ishihara (1974),Shibata and Ishihara (1974),Acanthite,1,,,35,10,0,134,49,30,"35.166666666667,134.825"
MD ,,,,,132661,"Tada Mine (Tada-gin-douzan; Tada-ginzan; Tada Silver-copper Mine), Inagawa-cho, Kawabe-gun, Hyogo Prefecture, Kinki Region, Honshu Island, Japan",,,,,Acanthite,1,,,34,53,35,135,21,30,"34.893055555556,135.35833333333"
MD ,,,,,108169,"Takeno Mine, Kinosaki-gun, Hyogo Prefecture, Kinki Region, Honshu Island, Japan",,,,,Acanthite,1,,,35,36,40,134,44,10,"35.611111111111,134.73611111111"
MD ,,,,,217135,"Sakoshi-Odomari Au-Ag Deposit, Hyogo Prefecture, Kinki Region, Honshu Island, Japan",,,,,Acanthite,1,,,34,44,15,134,25,10,"34.7375,134.41944444444"
MD ,,,,,53672,"Ohmidani Mine (Omidani Mine), Shisou City, Hyogo Prefecture, Kinki Region, Honshu Island, Japan",,,,,Acanthite,1,,,35,14,45,134,38,50,"35.245833333333,134.64722222222"
MD ,,O,60.7,50.5,8387,"Akenobe Mine, Oya-cho, Yabu City, Hyogo Prefecture, Kinki Region, Honshu Island, Japan",8387,"Akenobe Mine, Oya-cho, Yabu City, Hyogo Prefecture, Kinki Region, Honshu Island, Japan",Shibata and Ishihara (1974),Shibata and Ishihara (1974),Acanthite,1,,,35,17,0,134,40,0,"35.283333333333,134.66666666667"
